stationId,timestamp,aqi,pm25,pm10,no2,so2,co
DPCC_WZ_01,2026-06-25T08:30:00.000Z,183,78.5,215.6,33.5,16.1,327
DPCC_WZ_01,2026-03-24T18:30:00.000Z,163,78.9,276.6,24,16.8,795
DPCC_WZ_01,2026-03-24T19:30:00.000Z,164,81,265.4,28.1,18.6,983
DPCC_WZ_01,2026-03-24T20:30:00.000Z,166,85.2,222.1,33.3,21,1256
DPCC_WZ_01,2026-03-24T21:30:00.000Z,163,78.9,194.6,34.4,23,1361
DPCC_WZ_01,2026-03-24T22:30:00.000Z,155,63.3,159.7,27.4,24.5,1127
DPCC_WZ_01,2026-03-24T23:30:00.000Z,122,44.1,124.8,16.4,25.6,725
DPCC_WZ_01,2026-03-25T00:30:00.000Z,111,39.5,148.5,7.9,25.3,417
DPCC_WZ_01,2026-03-25T01:30:00.000Z,110,39.2,181.6,4.7,22.7,316
DPCC_WZ_01,2026-03-25T02:30:00.000Z,113,40.3,217.5,4.1,18.7,309
DPCC_WZ_01,2026-03-25T03:30:00.000Z,119,42.8,257,4.5,15.6,320
DPCC_WZ_01,2026-03-25T04:30:00.000Z,124,44.7,295.2,4.6,14,274
DPCC_WZ_01,2026-03-25T05:30:00.000Z,128,46.6,317.6,5.8,13.3,245
DPCC_WZ_01,2026-03-25T06:30:00.000Z,133,48.5,390.2,11.1,14.5,382
DPCC_WZ_01,2026-03-25T07:30:00.000Z,152,57.5,407.9,21.4,16.9,845
DPCC_WZ_01,2026-03-25T08:30:00.000Z,157,66.8,391.2,35.3,20.1,1474
DPCC_WZ_01,2026-03-25T09:30:00.000Z,160,72.9,385.6,44,22.3,1939
DPCC_WZ_01,2026-03-25T10:30:00.000Z,163,78.2,417.2,42.7,22.5,2128
DPCC_WZ_01,2026-03-25T11:30:00.000Z,166,83.8,470.3,36.2,21.7,2154
DPCC_WZ_01,2026-03-25T12:30:00.000Z,167,86.1,493.6,30.4,20.8,2025
DPCC_WZ_01,2026-03-25T13:30:00.000Z,166,83.6,464.7,27.2,20.1,1651
DPCC_WZ_01,2026-03-25T14:30:00.000Z,162,77.3,384.6,24.6,19.2,1122
DPCC_WZ_01,2026-03-25T15:30:00.000Z,160,73.1,326,22.7,18.8,718
DPCC_WZ_01,2026-03-25T16:30:00.000Z,157,67.5,264.5,21.1,18.8,547
DPCC_WZ_01,2026-03-25T17:30:00.000Z,154,61.9,216.5,20.2,19.2,500
DPCC_WZ_01,2026-03-25T18:30:00.000Z,158,68.9,249.6,20,19.5,530
DPCC_WZ_01,2026-03-25T19:30:00.000Z,162,75.9,265.4,25.3,21.7,683
DPCC_WZ_01,2026-03-25T20:30:00.000Z,166,84.3,242.1,32.2,24.8,911
DPCC_WZ_01,2026-03-25T21:30:00.000Z,163,77.8,214.2,34.7,27.1,1027
DPCC_WZ_01,2026-03-25T22:30:00.000Z,153,58.9,175.6,28.8,28.4,918
DPCC_WZ_01,2026-03-25T23:30:00.000Z,128,46.3,140.2,18.5,28.9,696
DPCC_WZ_01,2026-03-26T00:30:00.000Z,97,34,109.9,10.3,28.1,507
DPCC_WZ_01,2026-03-26T01:30:00.000Z,89,30.3,114.1,6.4,25.1,397
DPCC_WZ_01,2026-03-26T02:30:00.000Z,93,32.2,151.8,4.7,20.7,321
DPCC_WZ_01,2026-03-26T03:30:00.000Z,99,34.9,194.2,4.8,17.5,281
DPCC_WZ_01,2026-03-26T04:30:00.000Z,105,37,228.2,7.1,16.3,289
DPCC_WZ_01,2026-03-26T05:30:00.000Z,113,40.2,245.9,11.3,16.1,334
DPCC_WZ_01,2026-03-26T06:30:00.000Z,106,37.6,214.2,15.7,18,390
DPCC_WZ_01,2026-03-26T07:30:00.000Z,127,46.2,255.2,24.8,20.5,466
DPCC_WZ_01,2026-03-26T08:30:00.000Z,148,54.6,258.9,36.9,23.7,553
DPCC_WZ_01,2026-03-26T09:30:00.000Z,153,60.1,262.6,42.9,25,598
DPCC_WZ_01,2026-03-26T10:30:00.000Z,161,75,469.4,36.6,22.2,562
DPCC_WZ_01,2026-03-26T11:30:00.000Z,171,93.6,640.7,24.3,17.4,484
DPCC_WZ_01,2026-03-26T12:30:00.000Z,170,92.4,596,15,13.9,423
DPCC_WZ_01,2026-03-26T13:30:00.000Z,164,80.3,475.9,13,13,407
DPCC_WZ_01,2026-03-26T14:30:00.000Z,160,72.4,388.4,14.1,13.4,408
DPCC_WZ_01,2026-03-26T15:30:00.000Z,160,72.6,383.7,15.1,14,408
DPCC_WZ_01,2026-03-26T16:30:00.000Z,159,70.1,340.9,14.5,14.2,395
DPCC_WZ_01,2026-03-26T17:30:00.000Z,158,69.2,319.4,13.8,14.6,381
DPCC_WZ_01,2026-03-26T18:30:00.000Z,158,68.2,326.9,7.9,10.2,380
DPCC_WZ_01,2026-03-26T19:30:00.000Z,153,58.9,235.2,10.2,11.7,412
DPCC_WZ_01,2026-03-26T20:30:00.000Z,143,52.4,175.1,13.3,13.7,456
DPCC_WZ_01,2026-03-26T21:30:00.000Z,144,53.1,212.8,14.9,15.7,472
DPCC_WZ_01,2026-03-26T22:30:00.000Z,127,46.2,187.2,13.5,17.7,429
DPCC_WZ_01,2026-03-26T23:30:00.000Z,118,42.3,174.6,10.5,19.7,357
DPCC_WZ_01,2026-03-27T00:30:00.000Z,112,40,189.5,7.9,20.4,300
DPCC_WZ_01,2026-03-27T01:30:00.000Z,84,27.6,91.5,6.3,19,275
DPCC_WZ_01,2026-03-27T02:30:00.000Z,82,27,93.6,5.1,16.4,266
DPCC_WZ_01,2026-03-27T03:30:00.000Z,82,27,104.5,4.7,14.2,264
DPCC_WZ_01,2026-03-27T04:30:00.000Z,82,26.8,111.5,5,12.8,262
DPCC_WZ_01,2026-03-27T05:30:00.000Z,90,30.5,155.1,6.2,11.9,268
DPCC_WZ_01,2026-03-27T06:30:00.000Z,96,33.4,225.8,9.9,14.2,300
DPCC_WZ_01,2026-03-27T07:30:00.000Z,110,39.3,264.5,14.9,14.9,368
DPCC_WZ_01,2026-03-27T08:30:00.000Z,139,50.9,332.5,21.8,15.9,462
DPCC_WZ_01,2026-03-27T09:30:00.000Z,153,60.1,392.1,26.7,16.5,574
DPCC_WZ_01,2026-03-27T10:30:00.000Z,157,66.6,423.8,27.8,16.2,733
DPCC_WZ_01,2026-03-27T11:30:00.000Z,159,71,430.3,27,15.6,910
DPCC_WZ_01,2026-03-27T12:30:00.000Z,159,71.7,403.3,25.8,14.9,1005
DPCC_WZ_01,2026-03-27T13:30:00.000Z,158,68.9,354.8,24.5,14.3,950
DPCC_WZ_01,2026-03-27T14:30:00.000Z,156,65.7,305.5,22.9,13.7,814
DPCC_WZ_01,2026-03-27T15:30:00.000Z,155,62.6,261.7,22.1,13.6,705
DPCC_WZ_01,2026-03-27T16:30:00.000Z,154,60.5,232.4,22.9,14,658
DPCC_WZ_01,2026-03-27T17:30:00.000Z,153,60.1,212.3,24.5,14.9,637
DPCC_WZ_01,2026-03-27T18:30:00.000Z,154,61.5,258.9,18.6,15,648
DPCC_WZ_01,2026-03-27T19:30:00.000Z,153,60.1,208.2,21.5,17.4,727
DPCC_WZ_01,2026-03-27T20:30:00.000Z,154,61.5,173.7,25.1,20.8,837
DPCC_WZ_01,2026-03-27T21:30:00.000Z,152,56.6,160.7,26,23.5,868
DPCC_WZ_01,2026-03-27T22:30:00.000Z,104,36.9,112,21.3,25.2,744
DPCC_WZ_01,2026-03-27T23:30:00.000Z,83,27.1,90.6,13.8,26.2,542
DPCC_WZ_01,2026-03-28T00:30:00.000Z,83,27.5,103.4,8,26.2,383
DPCC_WZ_01,2026-03-28T01:30:00.000Z,86,28.7,117.1,5.5,24.7,319
DPCC_WZ_01,2026-03-28T02:30:00.000Z,88,29.6,129.9,4.6,22.2,300
DPCC_WZ_01,2026-03-28T03:30:00.000Z,92,31.4,151.3,4.8,20.2,292
DPCC_WZ_01,2026-03-28T04:30:00.000Z,92,31.4,168.1,4.7,19,264
DPCC_WZ_01,2026-03-28T05:30:00.000Z,93,32.2,174.6,5.7,18.3,249
DPCC_WZ_01,2026-03-28T06:30:00.000Z,79,25.6,132.2,11.6,16.2,311
DPCC_WZ_01,2026-03-28T07:30:00.000Z,96,33.4,136.9,27.5,21.8,525
DPCC_WZ_01,2026-03-28T08:30:00.000Z,127,45.9,137.4,49.6,29.6,817
DPCC_WZ_01,2026-03-28T09:30:00.000Z,152,57.9,156.9,66.9,36.1,1024
DPCC_WZ_01,2026-03-28T10:30:00.000Z,157,67.8,164.4,75.9,40.7,1077
DPCC_WZ_01,2026-03-28T11:30:00.000Z,160,72.2,163.4,80,44,1046
DPCC_WZ_01,2026-03-28T12:30:00.000Z,161,75.4,183,78.7,44.5,976
DPCC_WZ_01,2026-03-28T13:30:00.000Z,158,68.7,190.5,68.8,40,856
DPCC_WZ_01,2026-03-28T14:30:00.000Z,154,61.5,167.2,53.5,32.7,697
DPCC_WZ_01,2026-03-28T15:30:00.000Z,153,59.5,141.1,42,27.4,576
DPCC_WZ_01,2026-03-28T16:30:00.000Z,154,61,132.7,38.4,26.2,517
DPCC_WZ_01,2026-03-28T17:30:00.000Z,155,63.6,128.5,38.5,27,496
DPCC_WZ_01,2026-03-28T18:30:00.000Z,158,69.2,169.5,30.2,26.5,518
DPCC_WZ_01,2026-03-28T19:30:00.000Z,160,72.9,229.1,30.8,27.4,630
DPCC_WZ_01,2026-03-28T20:30:00.000Z,163,78.2,266.4,31.3,28.7,786
DPCC_WZ_01,2026-03-28T21:30:00.000Z,165,81.7,319.4,29.8,30.2,852
DPCC_WZ_01,2026-03-28T22:30:00.000Z,164,80.8,411.6,24.5,32.3,740
DPCC_WZ_01,2026-03-28T23:30:00.000Z,168,87.5,508.5,17.3,34.6,539
DPCC_WZ_01,2026-03-29T00:30:00.000Z,169,89.4,570,11.5,35.1,383
DPCC_WZ_01,2026-03-29T01:30:00.000Z,166,85.4,583,8.2,32.3,328
DPCC_WZ_01,2026-03-29T02:30:00.000Z,162,77.5,532.7,6.4,27.8,317
DPCC_WZ_01,2026-03-29T03:30:00.000Z,162,77.5,549.5,6.1,24.4,320
DPCC_WZ_01,2026-03-29T04:30:00.000Z,162,77.3,555.1,7,23.2,325
DPCC_WZ_01,2026-03-29T05:30:00.000Z,161,75.2,529,9.4,23,343
DPCC_WZ_01,2026-03-29T06:30:00.000Z,159,70.3,457.3,21,29.4,376
DPCC_WZ_01,2026-03-29T07:30:00.000Z,156,65.7,368.8,23.5,28.8,436
DPCC_WZ_01,2026-03-29T08:30:00.000Z,155,64,302.7,26.7,27.9,510
DPCC_WZ_01,2026-03-29T09:30:00.000Z,155,62.6,295.2,28.6,27,566
DPCC_WZ_01,2026-03-29T10:30:00.000Z,154,61.9,304.5,27.3,26.1,592
DPCC_WZ_01,2026-03-29T11:30:00.000Z,153,60.3,284.1,24.6,25.2,599
DPCC_WZ_01,2026-03-29T12:30:00.000Z,153,58.9,242.1,23.2,25.1,591
DPCC_WZ_01,2026-03-29T13:30:00.000Z,154,60.8,209.1,24.7,26.2,559
DPCC_WZ_01,2026-03-29T14:30:00.000Z,157,67.8,227.7,27.6,28,513
DPCC_WZ_01,2026-03-29T15:30:00.000Z,162,76.6,267.3,30.2,29.5,479
DPCC_WZ_01,2026-03-29T16:30:00.000Z,166,84.8,318.5,31.6,30.1,460
DPCC_WZ_01,2026-03-29T17:30:00.000Z,167,86.6,311.1,32.6,30.5,454
DPCC_WZ_01,2026-03-29T18:30:00.000Z,180,112.2,467.5,27.8,31.6,487
DPCC_WZ_01,2026-03-29T19:30:00.000Z,181,113.4,430.3,32.1,32.7,613
DPCC_WZ_01,2026-03-29T20:30:00.000Z,181,113.2,353.9,37.7,34.3,778
DPCC_WZ_01,2026-03-29T21:30:00.000Z,179,110.6,345.5,39.3,35.5,841
DPCC_WZ_01,2026-03-29T22:30:00.000Z,177,106.2,366.9,33.2,36.8,704
DPCC_WZ_01,2026-03-29T23:30:00.000Z,172,96.9,376.3,23.2,37.8,465
DPCC_WZ_01,2026-03-30T00:30:00.000Z,166,84.5,448.9,14.9,35.7,283
DPCC_WZ_01,2026-03-30T01:30:00.000Z,165,82.7,588.6,10.2,27.6,220
DPCC_WZ_01,2026-03-30T02:30:00.000Z,168,87.8,717.1,7.2,16.5,214
DPCC_WZ_01,2026-03-30T03:30:00.000Z,169,90.1,756.2,6.1,9,230
DPCC_WZ_01,2026-03-30T04:30:00.000Z,166,85.4,700.4,6.3,8.4,266
DPCC_WZ_01,2026-03-30T05:30:00.000Z,160,73.6,542,8.4,11.3,325
DPCC_WZ_01,2026-03-30T06:30:00.000Z,130,47.1,212.8,23.6,11.2,384
DPCC_WZ_01,2026-03-30T07:30:00.000Z,136,49.9,184.9,28.7,13.1,449
DPCC_WZ_01,2026-03-30T08:30:00.000Z,153,59.4,243.1,35.8,15.7,515
DPCC_WZ_01,2026-03-30T09:30:00.000Z,154,61,228.2,41.7,18.2,543
DPCC_WZ_01,2026-03-30T10:30:00.000Z,153,58.9,203.5,45.6,20.3,506
DPCC_WZ_01,2026-03-30T11:30:00.000Z,153,59.3,163.9,48.3,22.2,431
DPCC_WZ_01,2026-03-30T12:30:00.000Z,156,65.9,153.2,49.3,23.3,366
DPCC_WZ_01,2026-03-30T13:30:00.000Z,155,63.6,167.2,47.4,23.2,321
DPCC_WZ_01,2026-03-30T14:30:00.000Z,154,60.8,172.3,43.7,22.3,286
DPCC_WZ_01,2026-03-30T15:30:00.000Z,152,57.4,152.3,40.9,21.6,270
DPCC_WZ_01,2026-03-30T16:30:00.000Z,148,54.5,122.5,40.3,21.2,269
DPCC_WZ_01,2026-03-30T17:30:00.000Z,148,54.6,114.3,40.5,21,287
DPCC_WZ_01,2026-03-30T18:30:00.000Z,138,50.5,134.6,34.2,20.2,352
DPCC_WZ_01,2026-03-30T19:30:00.000Z,146,53.9,115.7,33.8,21.2,527
DPCC_WZ_01,2026-03-30T20:30:00.000Z,154,60.8,103.6,33.1,22.6,750
DPCC_WZ_01,2026-03-30T21:30:00.000Z,145,53.2,106.2,30.6,23.9,853
DPCC_WZ_01,2026-03-30T22:30:00.000Z,122,44.2,105.7,24.8,25.3,724
DPCC_WZ_01,2026-03-30T23:30:00.000Z,98,34.3,98.3,17.3,26.6,476
DPCC_WZ_01,2026-03-31T00:30:00.000Z,82,27,98.3,11.4,26.6,287
DPCC_WZ_01,2026-03-31T01:30:00.000Z,81,26.4,115.9,8.2,24.4,233
DPCC_WZ_01,2026-03-31T02:30:00.000Z,87,29.1,133.6,6.5,20.9,238
DPCC_WZ_01,2026-03-31T03:30:00.000Z,94,32.5,158.3,6.1,18.1,256
DPCC_WZ_01,2026-03-31T04:30:00.000Z,100,35.3,196.5,6.8,16.6,259
DPCC_WZ_01,2026-03-31T05:30:00.000Z,105,37.1,227.2,8.8,15.7,273
DPCC_WZ_01,2026-03-31T06:30:00.000Z,85,28.2,148.1,12.8,17.3,334
DPCC_WZ_01,2026-03-31T07:30:00.000Z,101,35.6,194.2,18.9,17.4,467
DPCC_WZ_01,2026-03-31T08:30:00.000Z,125,45.3,232.4,27.2,17.4,646
DPCC_WZ_01,2026-03-31T09:30:00.000Z,144,53,283.1,32.9,17.5,824
DPCC_WZ_01,2026-03-31T10:30:00.000Z,151,56.1,299,33.5,17.6,1007
DPCC_WZ_01,2026-03-31T11:30:00.000Z,150,55.4,267.3,31.5,17.8,1189
DPCC_WZ_01,2026-03-31T12:30:00.000Z,153,58.6,277.5,29.3,17.5,1304
DPCC_WZ_01,2026-03-31T13:30:00.000Z,153,60.1,267.3,27.6,16.5,1303
DPCC_WZ_01,2026-03-31T14:30:00.000Z,152,58.4,234.7,25.8,15.1,1234
DPCC_WZ_01,2026-03-31T15:30:00.000Z,152,57.5,234.7,24.5,14.1,1176
DPCC_WZ_01,2026-03-31T16:30:00.000Z,151,56.3,214.2,24.2,13.8,1172
DPCC_WZ_01,2026-03-31T17:30:00.000Z,148,54.7,194.2,24.5,13.8,1180
DPCC_WZ_01,2026-03-31T18:30:00.000Z,154,61.9,183.9,37.1,21.9,1150
DPCC_WZ_01,2026-03-31T19:30:00.000Z,158,69.2,210.5,37.9,25.5,1052
DPCC_WZ_01,2026-03-31T20:30:00.000Z,163,79.2,195.6,38.8,30.4,916
DPCC_WZ_01,2026-03-31T21:30:00.000Z,157,68,196.5,37.2,34.5,791
DPCC_WZ_01,2026-03-31T22:30:00.000Z,156,65.7,226.8,31.1,37.3,691
DPCC_WZ_01,2026-03-31T23:30:00.000Z,156,65.7,277.5,22.6,39.1,601
DPCC_WZ_01,2026-04-01T00:30:00.000Z,157,67.8,317.6,15.6,39.1,525
DPCC_WZ_01,2026-04-01T01:30:00.000Z,156,64.5,318.5,11.1,35.6,467
DPCC_WZ_01,2026-04-01T02:30:00.000Z,153,58.9,293.4,8.1,30.1,424
DPCC_WZ_01,2026-04-01T03:30:00.000Z,149,54.9,270.1,7.1,26.5,388
DPCC_WZ_01,2026-04-01T04:30:00.000Z,141,51.8,239.3,8.4,26.4,337
DPCC_WZ_01,2026-04-01T05:30:00.000Z,135,49.4,203.5,11.7,28.1,294
DPCC_WZ_01,2026-04-01T06:30:00.000Z,103,36.4,116.4,17.7,27.3,320
DPCC_WZ_01,2026-04-01T07:30:00.000Z,115,41,109.7,28.6,30.1,482
DPCC_WZ_01,2026-04-01T08:30:00.000Z,135,49.2,105,43.5,33.9,715
DPCC_WZ_01,2026-04-01T09:30:00.000Z,144,53,120.1,53.3,36,881
DPCC_WZ_01,2026-04-01T10:30:00.000Z,145,53.4,138.3,53.4,35.1,926
DPCC_WZ_01,2026-04-01T11:30:00.000Z,148,54.7,153.2,48.3,32.4,905
DPCC_WZ_01,2026-04-01T12:30:00.000Z,148,54.4,158.8,42.8,29.4,848
DPCC_WZ_01,2026-04-01T13:30:00.000Z,141,51.9,153.2,37.9,26,738
DPCC_WZ_01,2026-04-01T14:30:00.000Z,137,50.1,151.8,32.4,22.1,591
DPCC_WZ_01,2026-04-01T15:30:00.000Z,134,48.8,159.7,27.9,19.1,485
DPCC_WZ_01,2026-04-01T16:30:00.000Z,130,47.4,169,24.3,17.2,441
DPCC_WZ_01,2026-04-01T17:30:00.000Z,126,45.6,164.8,21.6,16.1,439
DPCC_WZ_01,2026-04-01T18:30:00.000Z,114,40.6,126.2,17.1,15.6,490
DPCC_WZ_01,2026-04-01T19:30:00.000Z,117,41.9,95.7,22.6,18.1,655
DPCC_WZ_01,2026-04-01T20:30:00.000Z,141,51.8,89.4,29.8,21.8,875
DPCC_WZ_01,2026-04-01T21:30:00.000Z,133,48.4,75.9,33.2,25.6,982
DPCC_WZ_01,2026-04-01T22:30:00.000Z,116,41.6,78.5,29,30.4,869
DPCC_WZ_01,2026-04-01T23:30:00.000Z,105,37.3,107.6,21,35.4,643
DPCC_WZ_01,2026-04-02T00:30:00.000Z,104,36.9,137.8,14.1,37.5,462
DPCC_WZ_01,2026-04-02T01:30:00.000Z,98,34.3,138.3,9.9,34.2,387
DPCC_WZ_01,2026-04-02T02:30:00.000Z,93,31.9,131.3,6.9,28,356
DPCC_WZ_01,2026-04-02T03:30:00.000Z,88,29.6,121.1,5.9,23.1,346
DPCC_WZ_01,2026-04-02T04:30:00.000Z,86,28.9,109.2,6.7,20.9,341
DPCC_WZ_01,2026-04-02T05:30:00.000Z,88,29.9,111.3,9.4,20,357
DPCC_WZ_01,2026-04-02T06:30:00.000Z,104,36.6,133.6,19,23.6,415
DPCC_WZ_01,2026-04-02T07:30:00.000Z,128,46.3,143,35.9,26.8,551
DPCC_WZ_01,2026-04-02T08:30:00.000Z,154,60.5,130.4,58.8,31.2,730
DPCC_WZ_01,2026-04-02T09:30:00.000Z,158,69.2,122.9,73.7,33.9,865
DPCC_WZ_01,2026-04-02T10:30:00.000Z,160,73.8,145.3,73.2,33.4,917
DPCC_WZ_01,2026-04-02T11:30:00.000Z,160,72.6,155.1,64.7,31.2,925
DPCC_WZ_01,2026-04-02T12:30:00.000Z,157,67.5,141.1,56.3,28.8,918
DPCC_WZ_01,2026-04-02T13:30:00.000Z,154,61.2,124.8,50.2,26.2,889
DPCC_WZ_01,2026-04-02T14:30:00.000Z,152,58.4,119.2,44.2,23.4,845
DPCC_WZ_01,2026-04-02T15:30:00.000Z,152,57.4,119,39.6,21.4,832
DPCC_WZ_01,2026-04-02T16:30:00.000Z,152,57.5,125.3,37.3,20.6,904
DPCC_WZ_01,2026-04-02T17:30:00.000Z,152,56.6,119,36.3,20.5,1007
DPCC_WZ_01,2026-04-02T18:30:00.000Z,188,128.1,856.8,15.9,14.9,1028
DPCC_WZ_01,2026-04-02T19:30:00.000Z,208,157.9,1076.6,16.3,14.7,891
DPCC_WZ_01,2026-04-02T20:30:00.000Z,226,175.6,1147.4,16.7,14.4,673
DPCC_WZ_01,2026-04-02T21:30:00.000Z,222,171.4,1065.4,16.2,14.7,488
DPCC_WZ_01,2026-04-02T22:30:00.000Z,205,154.1,979.8,13.8,16.3,379
DPCC_WZ_01,2026-04-02T23:30:00.000Z,187,124.3,752.5,10.4,18.5,305
DPCC_WZ_01,2026-04-03T00:30:00.000Z,173,98.7,590.5,7.7,19.5,255
DPCC_WZ_01,2026-04-03T01:30:00.000Z,165,82,510.4,5.9,18,228
DPCC_WZ_01,2026-04-03T02:30:00.000Z,159,70.5,470.3,4.6,15.3,225
DPCC_WZ_01,2026-04-03T03:30:00.000Z,154,61.5,424.7,4.9,13.4,241
DPCC_WZ_01,2026-04-03T04:30:00.000Z,145,53.4,389.3,6.9,12.9,275
DPCC_WZ_01,2026-04-03T05:30:00.000Z,123,44.4,309.2,10.5,13.1,328
DPCC_WZ_01,2026-04-03T06:30:00.000Z,163,78.7,551.3,18.7,18.1,396
DPCC_WZ_01,2026-04-03T07:30:00.000Z,165,83.1,502.9,18.4,16.5,496
DPCC_WZ_01,2026-04-03T08:30:00.000Z,160,73.3,380,18.1,14.3,612
DPCC_WZ_01,2026-04-03T09:30:00.000Z,155,63.3,446.1,18.3,12.8,688
DPCC_WZ_01,2026-04-03T10:30:00.000Z,123,44.6,278.5,19.1,12.5,703
DPCC_WZ_01,2026-04-03T11:30:00.000Z,116,41.6,222.1,20.4,12.9,678
DPCC_WZ_01,2026-04-03T12:30:00.000Z,114,40.9,186.7,22.2,13.5,629
DPCC_WZ_01,2026-04-03T13:30:00.000Z,115,41.2,146.7,25.2,14.2,541
DPCC_WZ_01,2026-04-03T14:30:00.000Z,122,44.2,133.2,28.8,15.1,428
DPCC_WZ_01,2026-04-03T15:30:00.000Z,123,44.5,136.4,30.7,15.7,347
DPCC_WZ_01,2026-04-03T16:30:00.000Z,123,44.4,157.9,29.1,15.5,319
DPCC_WZ_01,2026-04-03T17:30:00.000Z,123,44.6,166.2,25.9,14.9,323
DPCC_WZ_01,2026-04-03T18:30:00.000Z,119,42.8,252.4,14.9,11.8,356
DPCC_WZ_01,2026-04-03T19:30:00.000Z,114,40.9,213.3,18.2,12.1,450
DPCC_WZ_01,2026-04-03T20:30:00.000Z,108,38.5,165.3,22.5,12.7,572
DPCC_WZ_01,2026-04-03T21:30:00.000Z,110,39,166.7,24.4,13.8,623
DPCC_WZ_01,2026-04-03T22:30:00.000Z,115,41.2,197.9,21.8,16.1,533
DPCC_WZ_01,2026-04-03T23:30:00.000Z,114,40.9,225.4,16.9,18.9,373
DPCC_WZ_01,2026-04-04T00:30:00.000Z,109,38.9,231.9,12.5,20.5,252
DPCC_WZ_01,2026-04-04T01:30:00.000Z,101,35.7,207.7,9.2,19.7,218
DPCC_WZ_01,2026-04-04T02:30:00.000Z,111,39.6,248.7,6.5,17.5,224
DPCC_WZ_01,2026-04-04T03:30:00.000Z,111,39.6,241.2,5.6,15.9,241
DPCC_WZ_01,2026-04-04T04:30:00.000Z,112,40,236.6,6.3,14.9,247
DPCC_WZ_01,2026-04-04T05:30:00.000Z,114,40.9,246.8,8.7,14.3,264
DPCC_WZ_01,2026-04-04T06:30:00.000Z,107,37.8,188.1,12,20.3,334
DPCC_WZ_01,2026-04-04T07:30:00.000Z,125,45.4,181.6,25.4,23,497
DPCC_WZ_01,2026-04-04T08:30:00.000Z,153,58.8,194.6,44.2,26.9,712
DPCC_WZ_01,2026-04-04T09:30:00.000Z,157,66.6,203,59.6,30.6,902
DPCC_WZ_01,2026-04-04T10:30:00.000Z,160,73.3,214.7,68.9,34.1,1083
DPCC_WZ_01,2026-04-04T11:30:00.000Z,165,82.2,237,74.8,37.5,1238
DPCC_WZ_01,2026-04-04T12:30:00.000Z,171,94.3,267.3,77.6,39.4,1241
DPCC_WZ_01,2026-04-04T13:30:00.000Z,175,101.7,289.6,76.6,39.1,956
DPCC_WZ_01,2026-04-04T14:30:00.000Z,175,102,284.1,72.5,37.2,519
DPCC_WZ_01,2026-04-04T15:30:00.000Z,171,94.1,256.1,67,34.9,207
DPCC_WZ_01,2026-04-04T16:30:00.000Z,165,83.1,227.2,60,32,148
DPCC_WZ_01,2026-04-04T17:30:00.000Z,160,72.9,204,51.6,28.5,215
DPCC_WZ_01,2026-04-04T18:30:00.000Z,151,56.3,190.5,26.2,19.6,302
DPCC_WZ_01,2026-04-04T19:30:00.000Z,153,59.6,173.7,25.8,21.4,399
DPCC_WZ_01,2026-04-04T20:30:00.000Z,153,60.3,152.3,25,23.9,517
DPCC_WZ_01,2026-04-04T21:30:00.000Z,152,57.4,192.3,23,25.6,578
DPCC_WZ_01,2026-04-04T22:30:00.000Z,152,56.7,226.3,18.8,26,534
DPCC_WZ_01,2026-04-04T23:30:00.000Z,139,50.9,223.1,13.3,25.6,434
DPCC_WZ_01,2026-04-05T00:30:00.000Z,125,45.3,215.6,8.9,24.1,347
DPCC_WZ_01,2026-04-05T01:30:00.000Z,106,37.4,181.6,6.3,20.9,295
DPCC_WZ_01,2026-04-05T02:30:00.000Z,95,33.1,171.4,4.8,16.7,256
DPCC_WZ_01,2026-04-05T03:30:00.000Z,97,34,195.6,4.3,13.5,233
DPCC_WZ_01,2026-04-05T04:30:00.000Z,102,36,230.5,4.3,11.9,224
DPCC_WZ_01,2026-04-05T05:30:00.000Z,108,38.5,271.9,5.4,11.2,231
DPCC_WZ_01,2026-04-05T06:30:00.000Z,99,34.9,250.5,9.4,11.5,269
DPCC_WZ_01,2026-04-05T07:30:00.000Z,113,40.5,281.3,15,12.7,348
DPCC_WZ_01,2026-04-05T08:30:00.000Z,129,47,287.8,22.6,14.3,458
DPCC_WZ_01,2026-04-05T09:30:00.000Z,151,55.9,347.4,27.4,15.5,580
DPCC_WZ_01,2026-04-05T10:30:00.000Z,160,73.3,497.3,26.6,15.7,731
DPCC_WZ_01,2026-04-05T11:30:00.000Z,169,90.8,612.8,23.1,15.5,894
DPCC_WZ_01,2026-04-05T12:30:00.000Z,172,95.7,597.9,20.3,15.2,995
DPCC_WZ_01,2026-04-05T13:30:00.000Z,171,94.8,542,19.8,15.1,987
DPCC_WZ_01,2026-04-05T14:30:00.000Z,172,95.5,512.2,20.1,14.9,916
DPCC_WZ_01,2026-04-05T15:30:00.000Z,172,96.2,484.3,20.5,15,849
DPCC_WZ_01,2026-04-05T16:30:00.000Z,172,95.9,452.6,20.6,15.2,790
DPCC_WZ_01,2026-04-05T17:30:00.000Z,171,94.3,421.9,20.7,15.5,734
DPCC_WZ_01,2026-04-05T18:30:00.000Z,174,100.1,461.9,28.2,18,732
DPCC_WZ_01,2026-04-05T19:30:00.000Z,175,102.7,450.8,30,20.8,863
DPCC_WZ_01,2026-04-05T20:30:00.000Z,177,105,336.2,32,24.7,1048
DPCC_WZ_01,2026-04-05T21:30:00.000Z,172,96.2,330.6,31.1,27,1106
DPCC_WZ_01,2026-04-05T22:30:00.000Z,161,74,255.2,24.3,26.7,910
